region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,pandalus_borealis,chionoecetes_opilio_small,gadus_morhua,reinhardtius_hippoglossoides,sebastes_mentella,planktivores
Maritimes,2013,2013,7,29,442,4928.7663,221,NED2013022,NED,0,0.01,4.086,0,0.142,15.444
Maritimes,2013,2013,7,30,440,3169.2276,222,NED2013022,NED,1.115,0,0,2.5,28.3,0
Maritimes,2013,2013,7,30,440,3169.2276,223,NED2013022,NED,1.562,0.02,0,0,8.52,0.8
Maritimes,2013,2013,7,30,441,3429.9,224,NED2013022,NED,0.011,0,25.84,0,0.758,0.454
Maritimes,2013,2013,7,30,440,3169.2276,225,NED2013022,NED,5.867,0,0.002,0.87,34.68,0.07
Maritimes,2013,2013,7,30,441,3429.9,226,NED2013022,NED,0,0.001,12.44,0,0,0.546
Maritimes,2013,2013,7,30,442,4928.7663,227,NED2013022,NED,0,0,0.754,0,0,0
Maritimes,2013,2013,7,30,441,3429.9,228,NED2013022,NED,0.013,0.142,2.112,1.39,0,157.937
Maritimes,2013,2013,7,30,442,4928.7663,229,NED2013022,NED,0,0,1.57,0,0,24.576
Maritimes,2013,2013,7,31,442,4928.7663,230,NED2013022,NED,0,0.3278309371268,1.46,0,0,0.746
Maritimes,2013,2013,7,31,441,3429.9,231,NED2013022,NED,0,0.046,9.58,1.58,2.19,0.367
Maritimes,2013,2013,7,31,440,3169.2276,232,NED2013022,NED,0.287,0,0,2.72,42.67,0.746
Maritimes,2013,2013,7,31,441,3429.9,233,NED2013022,NED,25.301,0,3.03,4.24,0.92,3.067
Maritimes,2013,2013,7,31,441,3429.9,234,NED2013022,NED,0.11,0.026,2.53,0.22,0,154.064
Maritimes,2013,2013,7,5,480,2246.5845,25,NED2013022,NED,0,0,0.062,0,0,2.45
Maritimes,2013,2013,7,5,481,6431.0625,27,NED2013022,NED,0,0,0,0,0,3.5
Maritimes,2013,2013,7,5,480,2246.5845,28,NED2013022,NED,0,0,0.8,0,0,6.582
Maritimes,2013,2013,7,5,480,2246.5845,29,NED2013022,NED,0,0,1.866,0,0,132.96
Maritimes,2013,2013,7,3,470,3155.508,3,NED2013022,NED,0,0,0,0,4.87,13.144
Maritimes,2013,2013,7,5,480,2246.5845,30,NED2013022,NED,0,0,3.97,0,0,375.66
Maritimes,2013,2013,7,5,481,6431.0625,31,NED2013022,NED,0,0,0,0,0,8.138
Maritimes,2013,2013,7,5,482,3573.9558,32,NED2013022,NED,0,0,7.69,0,0,2.52
Maritimes,2013,2013,7,6,481,6431.0625,33,NED2013022,NED,0,0,3.936,0,0,1.8
Maritimes,2013,2013,7,6,481,6431.0625,34,NED2013022,NED,0,0,0.025,0,0,0
Maritimes,2013,2013,7,6,482,3573.9558,35,NED2013022,NED,0,0,1.204,0,0,0.004
Maritimes,2013,2013,7,3,471,3443.6196,4,NED2013022,NED,0.12,0,0.002,0,7.36,6.689
Maritimes,2013,2013,7,7,483,1824.7068,46,NED2013022,NED,0,0,0,0,38.65,1.852
Maritimes,2013,2013,7,7,483,1824.7068,48,NED2013022,NED,0,0,0,0,13.81,0.456
Maritimes,2013,2013,7,7,482,3573.9558,49,NED2013022,NED,0,0,0,0,23.18,3.218
Maritimes,2013,2013,7,3,471,3443.6196,5,NED2013022,NED,0,0,0.052,0,61.01,56.004
Maritimes,2013,2013,7,7,484,7765.2936,50,NED2013022,NED,0,0,0,0,192.56,1.085
Maritimes,2013,2013,7,7,484,7765.2936,51,NED2013022,NED,0,0,0,0,51.34,1.531
Maritimes,2013,2013,7,8,485,5426.1018,52,NED2013022,NED,0,0,0,0,0.078,24.54
Maritimes,2013,2013,7,8,484,7765.2936,53,NED2013022,NED,0,0,0,0,5.5,9.018
Maritimes,2013,2013,7,8,484,7765.2936,54,NED2013022,NED,0,0,0.002,0,7.8,2.36
Maritimes,2013,2013,7,8,485,5426.1018,55,NED2013022,NED,0,0,0,0,0,19.12
Maritimes,2013,2013,7,8,484,7765.2936,56,NED2013022,NED,0.011,0,0,0,58.35,19.3
Maritimes,2013,2013,7,8,491,2356.3413,57,NED2013022,NED,0,0,7.71,0,81.7,1.146
Maritimes,2013,2013,7,9,492,3724.8714,58,NED2013022,NED,0,0,0,0,0.812,2.056
Maritimes,2013,2013,7,9,492,3724.8714,59,NED2013022,NED,0,0,0.436,0,3.51,0.89
Maritimes,2013,2013,7,3,472,4283.9451,6,NED2013022,NED,0,0,0,0,45.32,0.244
Maritimes,2013,2013,7,9,491,2356.3413,60,NED2013022,NED,0,0,1.812,0,85.66,2.268
Maritimes,2013,2013,7,9,490,2061.3699,61,NED2013022,NED,0,0,0.002,0,0.102,22.554
Maritimes,2013,2013,7,9,491,2356.3413,62,NED2013022,NED,0,0,23.24,0,3.82,2.82
Maritimes,2013,2013,7,9,491,2356.3413,63,NED2013022,NED,0,0,2.52,0,152.74,19.53
Maritimes,2013,2013,7,9,492,3724.8714,64,NED2013022,NED,0,0.0148015975109884,0,0,0,7.218
Maritimes,2013,2013,7,9,492,3724.8714,65,NED2013022,NED,1.539,0,0,0,0,3.7
Maritimes,2013,2013,7,9,493,1828.1367,66,NED2013022,NED,0,0,0,0,0.558,1.506
Maritimes,2013,2013,7,9,493,1828.1367,67,NED2013022,NED,0,0,0,0,0,6.582
Maritimes,2013,2013,7,10,493,1828.1367,68,NED2013022,NED,0,0,0,0,0,0.391
Maritimes,2013,2013,7,10,494,1430.2683,69,NED2013022,NED,0.816,0,0,0,0,15.468
Maritimes,2013,2013,7,3,473,908.9235,7,NED2013022,NED,0,0,0.838,0,1.39,21.32
Maritimes,2013,2013,7,10,493,1828.1367,70,NED2013022,NED,0,0,0,0,0,3.776
Maritimes,2013,2013,7,10,495,2003.0616,71,NED2013022,NED,0,0,0.704,0,0,5.15
Maritimes,2013,2013,7,10,495,2003.0616,72,NED2013022,NED,0,0,0,0,0,21.602
Maritimes,2013,2013,7,10,495,2003.0616,73,NED2013022,NED,0,0,0.431,0,0,185.083
Maritimes,2013,2013,7,10,495,2003.0616,74,NED2013022,NED,0,0,0,0,0,2.722
Maritimes,2013,2013,7,10,494,1430.2683,75,NED2013022,NED,0,0,0,0,0,5.459
Maritimes,2013,2013,7,10,494,1430.2683,76,NED2013022,NED,0,0,0,0,0,10.233
Maritimes,2013,2013,7,11,494,1430.2683,77,NED2013022,NED,0,0,0,0,0,3.686
Maritimes,2013,2013,7,11,490,2061.3699,78,NED2013022,NED,0,0,0,0,0,5.89
Maritimes,2013,2013,7,11,490,2061.3699,79,NED2013022,NED,0,0,0.646,0,0,3.419
Maritimes,2013,2013,7,3,473,908.9235,8,NED2013022,NED,0,0,0,0,0.156,0
Maritimes,2013,2013,7,11,490,2061.3699,81,NED2013022,NED,0,0,0,0,0,5.92
Maritimes,2013,2013,7,11,485,5426.1018,82,NED2013022,NED,0,0,0,0,0,0.941
Maritimes,2013,2013,7,11,485,5426.1018,83,NED2013022,NED,0,0,0,0,0.046,136.24
Maritimes,2013,2013,7,11,485,5426.1018,84,NED2013022,NED,0,0,11.19,0,0,8.38
Maritimes,2013,2013,7,12,481,6431.0625,85,NED2013022,NED,0,0,7.874,0,81.78,12.32
Maritimes,2013,2013,7,12,481,6431.0625,86,NED2013022,NED,0,0,5.07,0,323.68,20.01
Maritimes,2013,2013,7,12,481,6431.0625,87,NED2013022,NED,0,0,4.51,0,84.67,26.95
Maritimes,2013,2013,7,12,476,5069.3922,88,NED2013022,NED,0,0,0,0,232.84,32.357
Maritimes,2013,2013,7,12,477,4225.6368,89,NED2013022,NED,0,0,0,0,0,6.67
Maritimes,2013,2013,7,3,474,552.2139,9,NED2013022,NED,0,0,0.758,0,138.44,0
Maritimes,2013,2013,7,12,477,4225.6368,90,NED2013022,NED,0,0,0,0,0.174,17.75
Maritimes,2013,2013,7,12,477,4225.6368,91,NED2013022,NED,0,0,1.14,0,0.061,162.06
Maritimes,2013,2013,7,12,477,4225.6368,92,NED2013022,NED,0,0,0.001,0,0.124,2.26
Maritimes,2013,2013,7,13,472,4283.9451,94,NED2013022,NED,0,0,8.75,0,3.35,4.007
Maritimes,2013,2013,7,13,472,4283.9451,95,NED2013022,NED,2.066,0,0.006,0,0.222,1.17
Maritimes,2013,2013,7,13,461,3958.1046,96,NED2013022,NED,0,0,0,0,83.87,5.87
Maritimes,2013,2013,7,15,460,4609.7856,98,NED2013022,NED,0,0,0.17,0,0,0.405
Maritimes,2013,2013,7,15,465,8173.4517,99,NED2013022,NED,0,0,0.001,0,0,0.004
Maritimes,2014,2014,7,13,476,5069.3922,10,NED2014018,NED,0,0,0.968,0,6.92,2.56
Maritimes,2014,2014,7,29,466,775.1574,100,NED2014018,NED,0,0,0,0,0.418,0.001
Maritimes,2014,2014,7,30,465,8173.4517,101,NED2014018,NED,0,0,0,0,0.808,0
Maritimes,2014,2014,7,30,464,4448.5803,102,NED2014018,NED,0,0,0,0,0.02,0.672
Maritimes,2014,2014,7,30,455,7278.2478,103,NED2014018,NED,0,0,0.628,0,0,0.099
Maritimes,2014,2014,7,30,464,4448.5803,104,NED2014018,NED,0,0,0.479,0,0,0
Maritimes,2014,2014,7,30,464,4448.5803,106,NED2014018,NED,0,0,1.502,0,3.78,2.85
Maritimes,2014,2014,7,30,465,8173.4517,107,NED2014018,NED,0,0,0,0,0.85,5.49
Maritimes,2014,2014,7,30,462,7257.6684,108,NED2014018,NED,0,0,0,0,0.257,0
Maritimes,2014,2014,7,30,464,4448.5803,109,NED2014018,NED,0,0,0,0,0,53.96
Maritimes,2014,2014,7,13,474,552.2139,11,NED2014018,NED,0,0,0.734,0,1.44,5.08
Maritimes,2014,2014,7,30,464,4448.5803,110,NED2014018,NED,0,0,0,0,0.25,10.3
Maritimes,2014,2014,7,30,464,4448.5803,111,NED2014018,NED,0,0,0,0,0,0.194
Maritimes,2014,2014,7,30,464,4448.5803,112,NED2014018,NED,0,0,0,0,0,0.1
Maritimes,2014,2014,7,31,455,7278.2478,113,NED2014018,NED,0,0,0.956,0,0,0
Maritimes,2014,2014,7,31,456,3275.5545,114,NED2014018,NED,0,0,1.138,0,0,0.011
Maritimes,2014,2014,7,31,455,7278.2478,115,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,31,455,7278.2478,116,NED2014018,NED,0,0,0.45,0,0,0.087
Maritimes,2014,2014,7,31,455,7278.2478,117,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,31,455,7278.2478,118,NED2014018,NED,0,0,0.127,0,0,0.035
Maritimes,2014,2014,7,31,454,1711.5201,119,NED2014018,NED,0,0,0.32,0,0.203,8.616
Maritimes,2014,2014,7,13,476,5069.3922,12,NED2014018,NED,0,0,0,0,179.77,26.336
Maritimes,2014,2014,7,31,455,7278.2478,120,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,8,1,453,888.3441,121,NED2014018,NED,0.033,0,0,0,1.22,0.009
Maritimes,2014,2014,8,1,454,1711.5201,122,NED2014018,NED,0,0,1.75,0,0.036,0.169
Maritimes,2014,2014,8,1,455,7278.2478,123,NED2014018,NED,0,0,0.073,0,0.004,0
Maritimes,2014,2014,8,1,450,1313.6517,124,NED2014018,NED,0,0,368.88,0,0.196,52.45
Maritimes,2014,2014,8,1,450,1313.6517,125,NED2014018,NED,0,0,0,0,0,1.602
Maritimes,2014,2014,8,1,448,4969.9251,126,NED2014018,NED,0,0,0.518,0,0,0.234
Maritimes,2014,2014,8,1,448,4969.9251,127,NED2014018,NED,0,0.068,0,0,0,0.66
Maritimes,2014,2014,8,1,448,4969.9251,128,NED2014018,NED,0,3.69841932872439,0,0,0,0.05
Maritimes,2014,2014,8,1,448,4969.9251,129,NED2014018,NED,0,0.358,0,0,0,0.636
Maritimes,2014,2014,7,13,475,535.0644,13,NED2014018,NED,0,0,8.48,0,0.214,12.25
Maritimes,2014,2014,8,1,452,1183.3155,130,NED2014018,NED,1.29,0,0,0,2.07,0.08
Maritimes,2014,2014,8,2,457,2781.6489,131,NED2014018,NED,0.621,0,0.37,0,0.293,0.523
Maritimes,2014,2014,8,2,456,3275.5545,132,NED2014018,NED,0,0.238746065339567,0,0,0,0.125
Maritimes,2014,2014,8,2,456,3275.5545,133,NED2014018,NED,0,0,0.01,0,0.002,0.034
Maritimes,2014,2014,8,2,457,2781.6489,135,NED2014018,NED,95.28,0.366962336289726,0,0,1.56,2.464
Maritimes,2014,2014,8,2,456,3275.5545,136,NED2014018,NED,0,3.39262804037104,0,0,0,0.002
Maritimes,2014,2014,8,2,458,2256.8742,137,NED2014018,NED,0,0.072,0,0,0,2.988
Maritimes,2014,2014,8,2,458,2256.8742,138,NED2014018,NED,0,0,0,0,0,2.582
Maritimes,2014,2014,8,2,458,2256.8742,139,NED2014018,NED,0,0.068,3.29,0,0,2.37
Maritimes,2014,2014,7,13,475,535.0644,14,NED2014018,NED,0,0,3.12,0,0,0.772
Maritimes,2014,2014,8,2,458,2256.8742,140,NED2014018,NED,0,0.947070632181624,0.401,0,0,0.45
Maritimes,2014,2014,8,3,456,3275.5545,141,NED2014018,NED,0,0,1.75,0,0.082,322.55
Maritimes,2014,2014,8,6,460,4609.7856,143,NED2014018,NED,0.166,0,0,0,8.77,44.49
Maritimes,2014,2014,8,6,460,4609.7856,144,NED2014018,NED,0,0,0,0,55.3,3.223
Maritimes,2014,2014,8,6,461,3958.1046,145,NED2014018,NED,0.196,0,0,0,18.096,0.72
Maritimes,2014,2014,8,6,462,7257.6684,146,NED2014018,NED,0.014,0,0.483,0,5.477,0.198
Maritimes,2014,2014,8,6,462,7257.6684,147,NED2014018,NED,0,0,0.798,0,0,0
Maritimes,2014,2014,8,6,460,4609.7856,148,NED2014018,NED,0,0,0,0,4.296,13.41
Maritimes,2014,2014,8,6,462,7257.6684,149,NED2014018,NED,0.041,0,0,0,1.01,11.486
Maritimes,2014,2014,7,13,477,4225.6368,15,NED2014018,NED,0,0,19,0,0,1.41
Maritimes,2014,2014,8,6,459,10797.3252,150,NED2014018,NED,0,0,0,0,1.32,22.44
Maritimes,2014,2014,8,6,459,10797.3252,151,NED2014018,NED,0,0,0,0,0,322.764
Maritimes,2014,2014,8,7,459,10797.3252,152,NED2014018,NED,3.768,0.039,0,1.496,2.168,9.64
Maritimes,2014,2014,8,7,459,10797.3252,153,NED2014018,NED,21.48,0.126,1.476,12.344,1.7,0.511
Maritimes,2014,2014,8,7,459,10797.3252,154,NED2014018,NED,15.584,0.067,0,2.1,0.862,2.2
Maritimes,2014,2014,8,7,445,3508.7877,156,NED2014018,NED,32.696,0,50.12,8.232,1097.11,2.216
Maritimes,2014,2014,8,7,459,10797.3252,157,NED2014018,NED,122.288,0.051,0.6,0,0,0.127
Maritimes,2014,2014,8,7,444,13462.3575,158,NED2014018,NED,2.448,0.564265924025479,0,0,0,0.093
Maritimes,2014,2014,8,7,444,13462.3575,159,NED2014018,NED,0.05,0.031,0,0,0,0
Maritimes,2014,2014,7,13,477,4225.6368,16,NED2014018,NED,0,0,0,0,0,7.59
Maritimes,2014,2014,8,8,443,4520.6082,160,NED2014018,NED,0.06,0.18,0,0,0,1.282
Maritimes,2014,2014,8,8,444,13462.3575,161,NED2014018,NED,0.11,0,0,0,0.007,0.165
Maritimes,2014,2014,8,8,444,13462.3575,162,NED2014018,NED,0.19,0.063,1.608,3.072,2.28,4.772
Maritimes,2014,2014,8,8,444,13462.3575,163,NED2014018,NED,0.056,0.146,0,0,0,3.493
Maritimes,2014,2014,8,8,442,4928.7663,165,NED2014018,NED,0,0,1.322,0,0,0.036
Maritimes,2014,2014,8,8,442,4928.7663,167,NED2014018,NED,0,0.104,1.72,0,0.009,0
Maritimes,2014,2014,8,9,441,3429.9,168,NED2014018,NED,0,0,23.58,0,0.386,3.83
Maritimes,2014,2014,7,13,481,6431.0625,17,NED2014018,NED,0,0,7.41,0,951.07,0
Maritimes,2014,2014,8,9,441,3429.9,170,NED2014018,NED,0,0.111052093711626,3.432,0,0.698,7.489
Maritimes,2014,2014,8,9,442,4928.7663,171,NED2014018,NED,0,0.684474595591019,1.082,0,0.026,8.552
Maritimes,2014,2014,8,9,442,4928.7663,172,NED2014018,NED,0,0,0,0,0,3.27
Maritimes,2014,2014,8,9,441,3429.9,173,NED2014018,NED,1.864,0,3.81,8.048,0,15.054
Maritimes,2014,2014,8,9,441,3429.9,174,NED2014018,NED,0,0.019,68.888,0.892,8.872,0.537
Maritimes,2014,2014,8,9,442,4928.7663,175,NED2014018,NED,0,0,3.648,0,0,30.732
Maritimes,2014,2014,8,9,442,4928.7663,176,NED2014018,NED,0,0,1.8,0,0,0.508
Maritimes,2014,2014,8,10,441,3429.9,178,NED2014018,NED,0,0,20.928,1.198,16.688,0
Maritimes,2014,2014,8,10,440,3169.2276,179,NED2014018,NED,1.97,0,0,12.89,12.544,0
Maritimes,2014,2014,7,13,481,6431.0625,18,NED2014018,NED,0,0,2.25,0,0,0
Maritimes,2014,2014,8,10,440,3169.2276,180,NED2014018,NED,1.04,0,0,2.54,10.176,0
Maritimes,2014,2014,8,10,440,3169.2276,183,NED2014018,NED,3.952,0,0.001,1.432,48.624,0
Maritimes,2014,2014,8,10,441,3429.9,184,NED2014018,NED,0,0,20.83,1.76,353.216,0
Maritimes,2014,2014,8,10,444,13462.3575,185,NED2014018,NED,0,0,18.84,0,3.208,0.646
Maritimes,2014,2014,8,10,445,3508.7877,186,NED2014018,NED,9.08,0,2.48,5.69,5.184,0.578
Maritimes,2014,2014,8,11,440,3169.2276,187,NED2014018,NED,0.12,0,0,1.752,7.96,0
Maritimes,2014,2014,8,11,446,1684.0809,189,NED2014018,NED,0.16,0,0,0.794,28.192,0.12
Maritimes,2014,2014,7,13,480,2246.5845,19,NED2014018,NED,0,0,0,0,0,2.65
Maritimes,2014,2014,8,11,445,3508.7877,190,NED2014018,NED,53.136,0,0.5,17.864,4.1,0.79
Maritimes,2014,2014,8,11,443,4520.6082,191,NED2014018,NED,0,0,11.08,3.656,2.61,0
Maritimes,2014,2014,8,11,444,13462.3575,192,NED2014018,NED,0,0,0,0,0,0.001
Maritimes,2014,2014,8,11,444,13462.3575,193,NED2014018,NED,64.536,0.417,0.53,0.854,0.696,0
Maritimes,2014,2014,8,11,444,13462.3575,194,NED2014018,NED,0,0.972774006530747,0,0,0,28.782
Maritimes,2014,2014,8,12,443,4520.6082,195,NED2014018,NED,0,0.394,0,0,0,1.456
Maritimes,2014,2014,8,12,446,1684.0809,196,NED2014018,NED,0,0.046,0,0,69.848,0.196
Maritimes,2014,2014,8,12,447,5542.7184,197,NED2014018,NED,0,0,0,0,0,0.235
Maritimes,2014,2014,8,12,447,5542.7184,198,NED2014018,NED,0,0,0.114,0,0,0
Maritimes,2014,2014,8,12,447,5542.7184,199,NED2014018,NED,0,0,732.952,0,0,0.233
Maritimes,2014,2014,7,12,470,3155.508,2,NED2014018,NED,0,0,0.001,0,31.152,9.495
Maritimes,2014,2014,8,12,449,493.9056,200,NED2014018,NED,0,0,7.872,0,0.492,1.92
Maritimes,2014,2014,8,12,446,1684.0809,202,NED2014018,NED,0,0.097,0,0,93.2,0.176
Maritimes,2014,2014,8,12,447,5542.7184,203,NED2014018,NED,0,0,0.534,0,2.472,0
Maritimes,2014,2014,8,13,449,493.9056,204,NED2014018,NED,0,0,4.552,0,0,0
Maritimes,2014,2014,8,13,451,504.1953,206,NED2014018,NED,0,0,0.614,0,2000.728,0.009
Maritimes,2014,2014,8,13,447,5542.7184,207,NED2014018,NED,0,0,0,0,0,0.018
Maritimes,2014,2014,8,13,447,5542.7184,208,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,8,13,447,5542.7184,209,NED2014018,NED,0,0.1978309371268,0,0,0,36.366
Maritimes,2014,2014,8,14,448,4969.9251,210,NED2014018,NED,0,0,0,0,0,0.278
Maritimes,2014,2014,8,14,448,4969.9251,211,NED2014018,NED,0,0,0.975,0,0,0.381
Maritimes,2014,2014,8,14,448,4969.9251,212,NED2014018,NED,0,0.029,0,0,0,0.005
Maritimes,2014,2014,8,14,448,4969.9251,213,NED2014018,NED,0,0,0.001,0,0,0.447
Maritimes,2014,2014,8,14,450,1313.6517,214,NED2014018,NED,0,0,0.362,0,0,0.287
Maritimes,2014,2014,8,14,451,504.1953,215,NED2014018,NED,0,0,2.4,0,3.752,0
Maritimes,2014,2014,8,14,453,888.3441,217,NED2014018,NED,0,0,0,0,3.86,0
Maritimes,2014,2014,8,14,455,7278.2478,218,NED2014018,NED,0,0,0.06,0,0,0.05
Maritimes,2014,2014,7,14,480,2246.5845,22,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,8,15,453,888.3441,220,NED2014018,NED,0,0,0,0,0.074,0.027
Maritimes,2014,2014,8,15,455,7278.2478,221,NED2014018,NED,0,0,0.402,0,0.008,0
Maritimes,2014,2014,8,15,455,7278.2478,223,NED2014018,NED,0,0,0.11,0,0,0
Maritimes,2014,2014,8,15,456,3275.5545,224,NED2014018,NED,0,0,0.664,0,0,0
Maritimes,2014,2014,8,15,462,7257.6684,225,NED2014018,NED,0,0,0,0,0.43,0.128
Maritimes,2014,2014,7,14,480,2246.5845,23,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,14,481,6431.0625,24,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,14,480,2246.5845,25,NED2014018,NED,0,0,0.496,0,0,0.164
Maritimes,2014,2014,7,14,480,2246.5845,27,NED2014018,NED,0,0,7.11,0,0,0
Maritimes,2014,2014,7,17,490,2061.3699,29,NED2014018,NED,0,0,0,0,0,0.423
Maritimes,2014,2014,7,12,470,3155.508,3,NED2014018,NED,0,0,0,0,32,11.895
Maritimes,2014,2014,7,17,485,5426.1018,30,NED2014018,NED,0,0,1.554,0,0.027,6.52
Maritimes,2014,2014,7,17,491,2356.3413,31,NED2014018,NED,0,0,1.04,0,3.2,8.53
Maritimes,2014,2014,7,17,492,3724.8714,32,NED2014018,NED,0,0,5.89,0,5.36,18.76
Maritimes,2014,2014,7,17,490,2061.3699,33,NED2014018,NED,0,0,0,0,0.012,239.62
Maritimes,2014,2014,7,17,491,2356.3413,34,NED2014018,NED,0,0,0,0,0,19.65
Maritimes,2014,2014,7,17,491,2356.3413,35,NED2014018,NED,0.052,0,22.62,0,1.028,12.864
Maritimes,2014,2014,7,18,492,3724.8714,36,NED2014018,NED,0,0,5.18,0,3.2,1.659
Maritimes,2014,2014,7,18,493,1828.1367,37,NED2014018,NED,0,0,0,0.054,0,1.648
Maritimes,2014,2014,7,18,493,1828.1367,38,NED2014018,NED,0,0,0,0,0,3.318
Maritimes,2014,2014,7,18,493,1828.1367,39,NED2014018,NED,0,0,0,0,0,10.39
Maritimes,2014,2014,7,12,471,3443.6196,4,NED2014018,NED,0,0,0,0,23.976,2.63
Maritimes,2014,2014,7,18,494,1430.2683,40,NED2014018,NED,0,0,0,0,0,24.04
Maritimes,2014,2014,7,18,494,1430.2683,41,NED2014018,NED,0,0,0,0.044,0,60.31
Maritimes,2014,2014,7,18,494,1430.2683,42,NED2014018,NED,0,0,0,0,0,17.172
Maritimes,2014,2014,7,18,495,2003.0616,43,NED2014018,NED,0,0,0.002,0,0,4.6
Maritimes,2014,2014,7,19,495,2003.0616,44,NED2014018,NED,0,0,0.001,0,0,0.747
Maritimes,2014,2014,7,19,490,2061.3699,45,NED2014018,NED,0,0,0,0,0,0.158
Maritimes,2014,2014,7,19,491,2356.3413,46,NED2014018,NED,0,0,1.572,0,0,25.775
Maritimes,2014,2014,7,19,492,3724.8714,47,NED2014018,NED,0,0.0146903880262026,0,0,0,40.868
Maritimes,2014,2014,7,19,492,3724.8714,48,NED2014018,NED,0.03,0,6.09,0,4.02,15.202
Maritimes,2014,2014,7,19,485,5426.1018,49,NED2014018,NED,0,0,13.86,0,54.05,34.114
Maritimes,2014,2014,7,12,471,3443.6196,5,NED2014018,NED,0.016,0,0,0,26.184,7.128
Maritimes,2014,2014,7,19,485,5426.1018,50,NED2014018,NED,0,0,22.47,0,7.47,8.172
Maritimes,2014,2014,7,20,484,7765.2936,51,NED2014018,NED,0,0,0,0,7.3,0.4
Maritimes,2014,2014,7,20,484,7765.2936,52,NED2014018,NED,0,0,0,0,17.2,37.932
Maritimes,2014,2014,7,20,484,7765.2936,53,NED2014018,NED,0,0,0,0,116.69,11.368
Maritimes,2014,2014,7,20,485,5426.1018,54,NED2014018,NED,0,0,0,0,5.22,29.503
Maritimes,2014,2014,7,20,485,5426.1018,55,NED2014018,NED,0,0,0.682,0,0.94,26.732
Maritimes,2014,2014,7,20,484,7765.2936,56,NED2014018,NED,0,0,0,0,177.23,6.255
Maritimes,2014,2014,7,20,481,6431.0625,57,NED2014018,NED,0,0,0,0,0,1.51
Maritimes,2014,2014,7,21,481,6431.0625,59,NED2014018,NED,0,0,0,0,0,1.96
Maritimes,2014,2014,7,12,472,4283.9451,6,NED2014018,NED,0,0,0,0,24.2,2.224
Maritimes,2014,2014,7,21,482,3573.9558,60,NED2014018,NED,0,0,1.218,0,0,105.56
Maritimes,2014,2014,7,21,483,1824.7068,61,NED2014018,NED,0,0,0,0,9.37,78.64
Maritimes,2014,2014,7,25,476,5069.3922,63,NED2014018,NED,0.011,0,2.298,0,151.19,83.71
Maritimes,2014,2014,7,25,480,2246.5845,64,NED2014018,NED,0,0,2.6,0,0,17.954
Maritimes,2014,2014,7,25,481,6431.0625,65,NED2014018,NED,0,0,0,0,0,0.275
Maritimes,2014,2014,7,25,482,3573.9558,66,NED2014018,NED,0,0,0,0,25.75,1.482
Maritimes,2014,2014,7,25,483,1824.7068,67,NED2014018,NED,0,0,0,0,12.5,1.429
Maritimes,2014,2014,7,12,473,908.9235,7,NED2014018,NED,0,0,0.378,0,1.3,0
Maritimes,2014,2014,7,26,482,3573.9558,71,NED2014018,NED,0,0,0.958,0,0.698,0.924
Maritimes,2014,2014,7,26,481,6431.0625,72,NED2014018,NED,0,0,2.894,0,0,0.254
Maritimes,2014,2014,7,26,481,6431.0625,73,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,26,481,6431.0625,74,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,26,477,4225.6368,75,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,27,477,4225.6368,76,NED2014018,NED,0,0,0,0,0.054,0
Maritimes,2014,2014,7,27,478,799.1667,78,NED2014018,NED,0,0,0,0,4.784,0.06
Maritimes,2014,2014,7,27,477,4225.6368,79,NED2014018,NED,0,0,0,0,0.142,0
Maritimes,2014,2014,7,12,476,5069.3922,8,NED2014018,NED,0,0,0,0,28.05,0
Maritimes,2014,2014,7,27,477,4225.6368,80,NED2014018,NED,0,0,0,0,7.976,0
Maritimes,2014,2014,7,27,473,908.9235,81,NED2014018,NED,0,0,0.99,0,1833.88,6.088
Maritimes,2014,2014,7,27,472,4283.9451,82,NED2014018,NED,0,0,2.17,0,0,0
Maritimes,2014,2014,7,27,478,799.1667,83,NED2014018,NED,0,0,0,0,0.34,0
Maritimes,2014,2014,7,27,472,4283.9451,84,NED2014018,NED,0,0,0,0,0,0
Maritimes,2014,2014,7,28,472,4283.9451,85,NED2014018,NED,0,0,0,0,0.904,0.55
Maritimes,2014,2014,7,28,465,8173.4517,86,NED2014018,NED,0,0,0,0,0.344,0.006
Maritimes,2014,2014,7,28,465,8173.4517,87,NED2014018,NED,0,0,0.199,0,0.142,84.84
Maritimes,2014,2014,7,28,465,8173.4517,88,NED2014018,NED,0,0,0,0,0.198,1.162
Maritimes,2014,2014,7,28,461,3958.1046,89,NED2014018,NED,0,0,0,0,10.74,3.59
Maritimes,2014,2014,7,12,474,552.2139,9,NED2014018,NED,0,0,0.542,0,0,0
